1544,né,neither
1545,suolo,soil
1546,corretto,correct
1547,stima,estimate
1548,dovuto,due
1549,tardi,late
1550,indagare,investigate
1551,pazzesco,crazy
1552,ramo,branch
1553,solo,just
1554,frequentemente,frequently
1555,sollievo,relief
1556,utente,user
1557,papà,dad
1558,calcio,kick
1559,parte,part
1560,modo,manner
1561,antico,ancient
1562,silenzio,silence
1563,valutazione,rating
1564,mozione,motion
1565,genere,gender
1566,risolvere,solve
1567,usato,used
1568,pari,equal
1569,lungo,long
1570,ufficiale,official
1571,tipico,typical
1572,tranne,except
1573,eliminare,eliminate
1574,ospite,host
1575,fiducia,trust
1576,punteggio,score
1577,fila,row
1578,produttore,producer
1579,nel frattempo,meanwhile
1580,confermare,confirm
1581,fissare,fix
1582,intelligente,smart
1583,lunghezza,length
1584,argomento,topic
1585,lamentarsi,complain
1586,problema,issue
1587,indietro,back
1588,attrarre,attract
1589,fiducia,confidence
1590,segreto,secret
1591,raro,rare
1592,a parte,aside
1593,dovunque,anywhere
1594,file,file
1595,il piacere,pleasure
1596,master,master
1597,epoca,era
1598,controllare,check
1599,stare in piedi,stand
1600,divertimento,fun
1601,separato,separate
1602,ora,now
1603,chiaro,clear
1604,dire,mean
1605,pulito,clean
1606,tranne,except
1607,dubbio,doubt
1608,gravemente,seriously
1609,conto,account
1610,totalmente,totally
1611,eroe,hero
1612,tratto,stretch
1613,vincitore,winner
1614,volume,volume
1615,viaggi,travel
1616,sorpreso,surprised
1617,resto,rest
1618,moda,fashion
1619,occupato,busy
1620,copia,copy
1621,punta,tip
1622,sotto,below
1623,a buon mercato,cheap
1624,ovunque,everywhere
1625,apertura,opening
1626,globale,overall
1627,divide,divide
1628,iniziale,initial
1629,terribile,terrible
1630,opporsi,oppose
1631,percorso,route
1632,multiplo,multiple
1633,essenziale,essential
1634,domanda,question
1635,penale,criminal
1636,attento,careful
1637,superiore,upper
1638,rush,rush
1639,necessariamente,necessarily
1640,specificamente,specifically
1641,stanco,tired
1642,salire,rise
1643,legare,tie
1644,impiegare,employ
1645,vacanza,holiday
1646,danza,dance
1647,meno,fewer
1648,a parte,apart
1649,fiammifero,match
1650,appena,barely
1651,settore,sector
1652,mancanza,lack
1653,sotto,beneath
1654,accanto a,beside
1655,nero,black
1656,incidente,incident
1657,limitato,limited
1658,orgoglioso,proud
1659,portata,flow
1660,facoltà,faculty
1661,aumento,increased
1662,di scarto,waste
1663,massa,mass
1664,esperimento,experiment
1665,decisamente,definitely
1666,bomba,bomb
1667,enorme,enormous
1668,tono,tone
1669,liberale,liberal
1670,massiccio,massive
1671,femminile,female
1672,declino,decline
1673,promessa,promise
1674,verso,towards
1675,esporre,expose
1676,rurale,rural
1677,stretto,narrow
1678,solido,solid
1679,collina,hill
1680,tipicamente,typically
1681,rumore,noise
1682,sfortunatamente,unfortunately
1683,cappello,hat
1684,riuscire,succeed
1685,o,either
1686,celebrare,celebrate
1687,pesca,fishing
1688,bevanda,drink
1689,mano,hand
1690,utile,useful
1691,terra,land
1692,segreto,secret
1693,rifiutare,reject
1694,gusto,taste
1695,caratteristica,characteristic
1696,fuga,escape
1697,gettare,cast
1698,frase,sentence
1699,insolito,unusual
1700,strettamente,closely
1701,convincere,convince
1702,altezza,height
1703,sonno,sleep
1704,abbondanza,plenty
1705,giro,ride
1706,primo,first
1707,aggiunta,addition
1708,affilato,sharp
1709,creativo,creative
1710,dietro,behind
1711,approvare,approve
1712,al di fuori,outside
1713,vivere,live
1714,vivente,living
1715,competere,compete
1716,più,plus
1717,mente,mind
1718,potenziale,potential
1719,debole,weak
1720,illegale,illegal
1721,personalità,personality
1722,elenco,list
1723,onore,honor
1724,sempre,forever
1725,divertimento,fun
1726,Per quanto riguarda,regard
1727,recensione,review
1728,avvolgere,wrap
1729,offrire,offer
1730,Display,display
1731,sospetto,suspect
1732,avviso,warning
1733,definizione,definition
1734,creazione,creation
1735,richiesta,request
1736,emozione,emotion
1737,urlare,scream
1738,drammatico,dramatic
1739,universo,universe
1740,eccellente,excellent
1741,marchio,mark
1742,verde,green
1743,triste,sad
1744,descrizione,description
1745,più tardi,later
1746,tutto,whole
1747,felice,glad
1748,ordinario,ordinary
1749,numeroso,numerous
1750,toccare,touch
1751,altrove,elsewhere
1752,pratico,practical
1753,anticipo,advance
1754,sicuro,sure
1755,ogni volta che,whenever
1756,un altro,another
1757,altro,other
1758,totale,total
1759,solito,usual
1760,rabbia,anger
1761,circa,approximately
1762,certamente,surely
1763,puro,pure
1764,nelle vicinanze,nearby
1765,piuttosto,rather
1766,dovuto,due
1767,dritto,straight
1768,piuttosto,pretty
1769,a differenza di,unlike
1770,letteralmente,literally
1771,presto,soon
1772,linea,line
1773,occasionalmente,occasionally
1774,garantire,secure
1775,rosa,pink
1776,fumare,smoke
1777,stima,estimate
1778,proteina,protein
1779,smettere,quit
1780,particolare,particular
1781,origine,origin
1782,cadere,drop
1783,alternativa,alternative
1784,piano,schedule
1785,normalmente,normally
1786,frase,phrase
1787,sognare,dream
1788,classico,classic
1789,meraviglia,wonder
1790,casa,house
1791,pulsante,button
1792,avanti,ahead
1793,abbigliamento,clothing
1794,eccellente,super
1795,fondo,bottom
1796,battere,beat
1797,fondare,found
1798,gusto,taste
1799,perso,lost
1800,fiammifero,match
1801,anticipo,advance
1802,procedere,proceed
1803,stupido,stupid
1804,occupare,occupy
1805,bianco,white
1806,pagare,pay
1807,tradurre,translate
1808,processo,process
1809,piazza,square
1810,riflessione,reflection
1811,rivoluzione,revolution
1812,amichevole,friendly
1813,probabile,likely
1814,tutta la vita,lifetime
1815,consapevolezza,awareness
1816,sorprendente,surprising
1817,ritirare,withdraw
1818,generale,general
1819,allo stesso modo,similarly
1820,recentemente,newly
1821,modo,mode
1822,naturalmente,naturally
1823,reciproco,mutual
1824,top,top
1825,avanzato,advanced
1826,principalmente,mainly
1827,ideale,ideal
1828,gioia,joy
1829,valore,worth
1830,sconosciuto,unknown
1831,odore,smell
1832,episodio,episode
1833,doppio,double
1834,gratuito,free
1835,prova,proof
1836,improvviso,sudden
1837,ingresso,entrance
1838,favorito,favorite
1839,pratica,practice
1840,né,neither
1841,evoluzione,evolution
1842,lattina,can
1843,nonno,grandfather
1844,saggezza,wisdom
1845,vulnerabile,vulnerable
1846,esempio,instance
1847,dubbio,doubt
1848,fantasia,fantasy
1849,paura,scared
1850,guida,guide
1851,trama,plot
1852,costume,custom
1853,negozio,store
1854,consumare,consume
1855,frequenza,frequency
1856,superstite,survivor
1857,oltre a,besides
1858,sorpresa,surprise
1859,stile di vita,lifestyle
1860,umorismo,humor
1861,sospetto,suspect
1862,curioso,curious
1863,centro,downtown
1864,fidanzata,girlfriend
1865,principale,principal
1866,attraverso,across
1867,contro,versus
1868,assoluto,absolute
1869,Dio,God
1870,con successo,successfully
1871,presentare,submit
1872,medio,medium
1873,ogni giorno,everyday
1874,ciò nonostante,nonetheless
1875,alto,high
1876,sconfitta,defeat
1877,vincere,win
1878,fidanzato,boyfriend
1879,connesso,related
1880,accettabile,acceptable
1881,continuo,continuous
1882,finale,final
1883,secondario,secondary
1884,salutare,greet
1885,freddo,cold
1886,civiltà,civilization
1887,quotidiano,daily
1888,desiderio,wish
1889,top,top
1890,etichetta,label
1891,ridere,laugh
1892,perdonare,forgive
1893,casuale,random
1894,passato,past
1895,soggetto,subject
1896,media,average
1897,benvenuto,welcome
1898,risposta,response
1899,chiuso,closed
1900,blu,blue
1901,strano,weird
1902,nelle vicinanze,nearby
1903,pausa,pause
1904,breve,short
1905,curriculum vitae,resume
1906,fare clic,click
1907,uscita,exit
1908,purchè,provided
1909,gigante,giant
1910,primario,primary
1911,sbagliato,wrong
1912,mangiare,eating
1913,età,age
1914,cancellare,cancel
1915,preoccuparsi,worry
1916,sentire,feel
1917,interno,inside
1918,interno,interior
1919,cuoco,cook
1920,recentemente,lately
1921,import,import
1922,modo,way
1923,per favore,please
1924,il nostro,ours
1925,alberino,post
1926,antenato,ancestor
1927,fuga,escape
1928,misto,mixed
1929,posizione,position
1930,neutro,neutral
1931,prendere,catch
1932,modifica,edit
1933,rispetto,respect
1934,tranquillamente,safely
1935,vicino,near
1936,salto,jump
1937,oggetto,object
1938,ordinamento,sort
1939,irritato,upset
1940,interagire,interact
1941,conosciuto,known
1942,soggiorno,stay
1943,un giorno,someday
1944,immediato,instant
1945,allo stesso modo,likewise
1946,maggiore,major
1947,scherzo,joke
1948,bianco,blank
1949,cura,cure
1950,questo,this
1951,colore,color
1952,sveglio,awake
1953,muto,dumb
1954,qualsiasi,any
1955,esecuzione,running
1956,palazzo,palace
1957,precedentemente,formerly
1958,pulito,neat
1959,parte,part
1960,difficoltà,trouble
1961,turno,round
1962,luce,light
1963,infelice,unhappy
1964,arrivo,coming
1965,calma,calm
1966,a parte,apart
1967,cerchio,circle
1968,fantastico,fantastic
1969,livello,level
1970,lasciare,leave
1971,premio,premium
1972,aggiornare,update
1973,oltre,beyond
1974,basso,low
1975,pesce,fish
1976,esplicito,explicit
1977,nel frattempo,meantime
1978,all'interno,within
1979,improvviso,sudden
1980,equilibrato,balanced
1981,straniero,foreigner
1982,lancio,launch
1983,copia,copy
1984,pubblico,public
1985,organizzato,organized
1986,diplomatico,diplomat
1987,noioso,boring
1988,una volta,sometime
1989,capretto,kid
